feature,importance,user_id
seasonal_stress,0.0,31
sleep_hours,0.0,32
screen_time_minutes,0.16346753707856618,32
academic_load_score,0.0,32
mood_score,0.0,32
sleep_3d_avg,0.0,32
screen_3d_avg,0.0,32
academic_3d_avg,0.0,32
sleep_7d_avg,0.0,32
screen_7d_avg,0.0,32
sleep_14d_avg,0.0,32
sleep_7d_std,0.0,32
screen_7d_std,0.022295281093067994,32
sleep_lag1,0.0,32
screen_lag1,0.0,32
mood_lag1,0.0,32
sleep_lag2,0.0,32
screen_lag2,0.0,32
sleep_change,0.0,32
screen_change,0.0,32
sleep_change_2d,0.0,32
screen_per_sleep,0.0,32
academic_per_sleep,0.743950294850717,32
sleep_x_academic,0.0,32
screen_x_academic,0.0702868869776489,32
sleep_debt_7d,0.0,32
sleep_efficiency,0.0,32
weekend_streak,0.0,32
is_weekend,0.0,32
is_exam_period,0.0,32
seasonal_stress,0.0,32
sleep_hours,0.0,33
screen_time_minutes,0.0,33
academic_load_score,0.0,33
mood_score,0.0,33
sleep_3d_avg,0.0,33
screen_3d_avg,0.0,33
academic_3d_avg,0.0,33
sleep_7d_avg,0.0,33
screen_7d_avg,0.0,33
sleep_14d_avg,0.0,33
sleep_7d_std,0.0,33
screen_7d_std,0.0,33
sleep_lag1,0.0,33
screen_lag1,0.0,33
mood_lag1,0.0,33
sleep_lag2,0.0,33
screen_lag2,0.0,33
sleep_change,0.0,33
screen_change,0.05251500449001987,33
sleep_change_2d,0.0,33
screen_per_sleep,0.0,33
academic_per_sleep,0.0,33
sleep_x_academic,0.0,33
screen_x_academic,0.9474849955099801,33
sleep_debt_7d,0.0,33
sleep_efficiency,0.0,33
weekend_streak,0.0,33
is_weekend,0.0,33
is_exam_period,0.0,33
seasonal_stress,0.0,33
sleep_hours,0.0,34
screen_time_minutes,0.0,34
academic_load_score,0.0,34
mood_score,0.0,34
sleep_3d_avg,0.0,34
screen_3d_avg,0.0,34
academic_3d_avg,0.0,34
sleep_7d_avg,0.0,34
screen_7d_avg,0.0,34
sleep_14d_avg,0.0,34
sleep_7d_std,0.0,34
screen_7d_std,0.0,34
sleep_lag1,0.0,34
screen_lag1,0.0,34
mood_lag1,0.0,34
sleep_lag2,0.0,34
screen_lag2,0.0,34
sleep_change,0.0,34
screen_change,0.0,34
sleep_change_2d,0.0,34
screen_per_sleep,0.0,34
academic_per_sleep,0.1836977175301025,34
sleep_x_academic,0.0,34
screen_x_academic,0.8163022824698974,34
sleep_debt_7d,0.0,34
sleep_efficiency,0.0,34
weekend_streak,0.0,34
is_weekend,0.0,34
is_exam_period,0.0,34
seasonal_stress,0.0,34
sleep_hours,0.0,35
screen_time_minutes,0.0,35
academic_load_score,0.0,35
mood_score,0.0,35
sleep_3d_avg,0.0,35
screen_3d_avg,0.0,35
academic_3d_avg,0.0,35
sleep_7d_avg,0.0,35
screen_7d_avg,0.12751226639584334,35
sleep_14d_avg,0.0,35
sleep_7d_std,0.03420816628736178,35
screen_7d_std,0.0,35
sleep_lag1,0.0,35
screen_lag1,0.0,35
mood_lag1,0.0,35
sleep_lag2,0.0,35
screen_lag2,0.0,35
sleep_change,0.0,35
screen_change,0.0,35
sleep_change_2d,0.0,35
screen_per_sleep,0.603647824949149,35
academic_per_sleep,0.21697565621678683,35
sleep_x_academic,0.0,35
screen_x_academic,0.0,35
sleep_debt_7d,0.0,35
sleep_efficiency,0.01765608615085898,35
weekend_streak,0.0,35
is_weekend,0.0,35
is_exam_period,0.0,35
seasonal_stress,0.0,35
sleep_hours,0.0,36
screen_time_minutes,0.0,36
academic_load_score,0.0,36
mood_score,0.0,36
sleep_3d_avg,0.0,36
screen_3d_avg,3.1124485960939e-16,36
academic_3d_avg,0.0021730297120849534,36
sleep_7d_avg,0.0,36
screen_7d_avg,0.0,36
sleep_14d_avg,0.0,36
sleep_7d_std,0.0,36
screen_7d_std,0.0,36
sleep_lag1,0.0,36
screen_lag1,0.0,36
mood_lag1,0.0,36
sleep_lag2,0.0,36
screen_lag2,0.0,36
sleep_change,0.0,36
screen_change,0.0,36
sleep_change_2d,0.0,36
screen_per_sleep,0.0,36
academic_per_sleep,0.8137944783454766,36
sleep_x_academic,0.0,36
screen_x_academic,0.11234066125069571,36
sleep_debt_7d,0.0,36
sleep_efficiency,0.0,36
weekend_streak,0.0,36
is_weekend,0.0,36
is_exam_period,0.07169183069174251,36
seasonal_stress,0.0,36
sleep_hours,0.0,37
screen_time_minutes,0.0,37
academic_load_score,0.0,37
mood_score,0.0,37
sleep_3d_avg,0.0,37
screen_3d_avg,0.0,37
academic_3d_avg,0.0,37
sleep_7d_avg,0.0,37
screen_7d_avg,0.0,37
sleep_14d_avg,0.0,37
sleep_7d_std,0.0,37
screen_7d_std,0.0,37
sleep_lag1,0.0,37
screen_lag1,0.0,37
mood_lag1,0.0,37
sleep_lag2,0.02851214264839677,37
screen_lag2,0.0,37
sleep_change,0.0,37
screen_change,0.0,37
sleep_change_2d,0.0,37
screen_per_sleep,0.09145221635768513,37
academic_per_sleep,0.17474660103655348,37
sleep_x_academic,0.0,37
screen_x_academic,0.0,37
sleep_debt_7d,0.0,37
sleep_efficiency,0.0,37
weekend_streak,0.0,37
is_weekend,0.0,37
is_exam_period,0.7052890399573646,37
seasonal_stress,0.0,37
sleep_hours,0.04176379069791708,38
screen_time_minutes,0.0,38
academic_load_score,0.017003682557463946,38
mood_score,0.0,38
sleep_3d_avg,0.0,38
screen_3d_avg,0.0,38
academic_3d_avg,0.0,38
sleep_7d_avg,0.0,38
screen_7d_avg,0.013862874951308083,38
sleep_14d_avg,0.048624098150679876,38
sleep_7d_std,0.0,38
screen_7d_std,0.0,38
sleep_lag1,0.0,38
screen_lag1,0.007034096693152834,38
mood_lag1,0.0,38
sleep_lag2,0.027754944146073778,38
screen_lag2,0.0,38
sleep_change,0.0,38
screen_change,0.0,38
sleep_change_2d,0.008029466990951518,38
screen_per_sleep,0.034250418576848386,38
academic_per_sleep,0.06072612373898752,38
sleep_x_academic,0.0,38
screen_x_academic,0.49641890886567314,38
sleep_debt_7d,0.0,38
sleep_efficiency,0.2445315946309438,38
weekend_streak,0.0,38
is_weekend,0.0,38
is_exam_period,0.0,38
seasonal_stress,0.0,38
sleep_hours,0.0,39
screen_time_minutes,0.0,39
academic_load_score,0.0,39
mood_score,0.0,39
sleep_3d_avg,0.0,39
screen_3d_avg,0.0,39
academic_3d_avg,0.0,39
sleep_7d_avg,0.0,39
screen_7d_avg,0.0,39
sleep_14d_avg,0.0,39
sleep_7d_std,0.0,39
screen_7d_std,2.8583260491234323e-16,39
sleep_lag1,0.0,39
screen_lag1,0.0,39
mood_lag1,0.0,39
sleep_lag2,0.0,39
screen_lag2,0.0,39
sleep_change,0.0,39
screen_change,0.0,39
sleep_change_2d,0.0,39
screen_per_sleep,0.0,39
academic_per_sleep,0.0,39
sleep_x_academic,0.0,39
screen_x_academic,0.2861355802574454,39
sleep_debt_7d,0.0,39
sleep_efficiency,0.6334257647531024,39
weekend_streak,0.0,39
is_weekend,0.0,39
is_exam_period,0.08043865498945203,39
seasonal_stress,0.0,39
sleep_hours,0.0,40
screen_time_minutes,0.0,40
academic_load_score,0.030384003432413806,40
mood_score,0.0,40
sleep_3d_avg,0.0,40
screen_3d_avg,0.0,40
academic_3d_avg,0.0,40
sleep_7d_avg,0.0,40
screen_7d_avg,0.04498035192843486,40
sleep_14d_avg,0.0,40
sleep_7d_std,0.0754105486989995,40
screen_7d_std,0.0,40
sleep_lag1,2.683959852369725e-16,40
screen_lag1,0.0,40
mood_lag1,0.0,40
sleep_lag2,0.0,40
screen_lag2,0.0,40
sleep_change,0.0,40
screen_change,0.0,40
sleep_change_2d,0.0,40
screen_per_sleep,0.2777800570582624,40
academic_per_sleep,0.017825441519025136,40
sleep_x_academic,0.0,40
screen_x_academic,0.42100888366981754,40
sleep_debt_7d,0.0,40
sleep_efficiency,0.0,40
weekend_streak,0.0,40
is_weekend,0.0,40
is_exam_period,0.13261071369304642,40
seasonal_stress,0.0,40
sleep_hours,0.0,41
screen_time_minutes,4.1272613098316776e-16,41
academic_load_score,0.0,41
mood_score,0.0,41
sleep_3d_avg,0.0,41
screen_3d_avg,0.0,41
academic_3d_avg,0.0,41
sleep_7d_avg,0.0,41
screen_7d_avg,0.0,41
sleep_14d_avg,2.0777971478859196e-16,41
sleep_7d_std,0.0,41
screen_7d_std,2.5886274778302277e-17,41
sleep_lag1,0.0,41
screen_lag1,0.0,41
mood_lag1,0.0,41
sleep_lag2,0.05155249952285489,41
screen_lag2,0.0,41
sleep_change,0.0,41
screen_change,0.0,41
sleep_change_2d,0.05176521953282201,41
screen_per_sleep,0.0996334871803022,41
academic_per_sleep,0.026468598290039988,41
sleep_x_academic,0.0,41
screen_x_academic,0.17967264133725572,41
sleep_debt_7d,0.0,41
sleep_efficiency,0.0,41
weekend_streak,0.0,41
is_weekend,0.0,41
is_exam_period,0.5909075541367246,41
seasonal_stress,0.0,41
sleep_hours,0.0,42
screen_time_minutes,0.0,42
academic_load_score,0.0,42
mood_score,0.0,42
sleep_3d_avg,0.0,42
screen_3d_avg,0.0,42
academic_3d_avg,0.0,42
sleep_7d_avg,0.0,42
screen_7d_avg,0.0,42
sleep_14d_avg,0.02187199383953988,42
sleep_7d_std,0.0,42
screen_7d_std,0.0,42
sleep_lag1,0.028976727824613066,42
screen_lag1,0.028224257604971992,42
mood_lag1,0.0,42
sleep_lag2,0.0,42
screen_lag2,0.0,42
sleep_change,0.0,42
screen_change,0.0,42
sleep_change_2d,0.0,42
screen_per_sleep,0.6976387289656173,42
academic_per_sleep,0.0,42
sleep_x_academic,0.0299611426876983,42
screen_x_academic,0.19332714907755946,42
sleep_debt_7d,0.0,42
sleep_efficiency,0.0,42
weekend_streak,0.0,42
is_weekend,0.0,42
is_exam_period,0.0,42
seasonal_stress,0.0,42
sleep_hours,0.0,43
screen_time_minutes,0.0,43
academic_load_score,0.028086082677501695,43
mood_score,0.0,43
sleep_3d_avg,0.0,43
screen_3d_avg,2.431115861396784e-16,43
academic_3d_avg,0.0,43
sleep_7d_avg,0.0,43
screen_7d_avg,0.0,43
sleep_14d_avg,0.08135689834635788,43
sleep_7d_std,0.0,43
screen_7d_std,1.2264870229823947e-16,43
sleep_lag1,0.03431253757465578,43
screen_lag1,0.0,43
mood_lag1,0.0,43
sleep_lag2,0.0,43
screen_lag2,0.0,43
sleep_change,0.0,43
screen_change,0.0,43
sleep_change_2d,0.0,43
screen_per_sleep,0.14592141894585076,43
academic_per_sleep,0.5605359298793664,43
sleep_x_academic,0.0,43
screen_x_academic,0.06487604937690472,43
sleep_debt_7d,0.0,43
sleep_efficiency,0.0,43
weekend_streak,0.0,43
is_weekend,0.0,43
is_exam_period,0.08491108319936237,43
seasonal_stress,0.0,43
sleep_hours,0.0,44
screen_time_minutes,0.0,44
academic_load_score,0.0,44
mood_score,0.0,44
sleep_3d_avg,0.03228315441713413,44
screen_3d_avg,0.0,44
academic_3d_avg,0.0,44
sleep_7d_avg,0.0,44
screen_7d_avg,0.0,44
sleep_14d_avg,0.0,44
sleep_7d_std,0.0,44
screen_7d_std,0.0,44
sleep_lag1,0.0,44
screen_lag1,0.0,44
mood_lag1,0.0,44
sleep_lag2,0.0,44
screen_lag2,0.0,44
sleep_change,0.0,44
screen_change,0.0,44
sleep_change_2d,0.0,44
screen_per_sleep,0.0,44
academic_per_sleep,0.20812444759197277,44
sleep_x_academic,0.0,44
screen_x_academic,0.0,44
sleep_debt_7d,0.0,44
sleep_efficiency,0.7595923979908932,44
weekend_streak,0.0,44
is_weekend,0.0,44
is_exam_period,0.0,44
seasonal_stress,0.0,44
sleep_hours,0.0,45
screen_time_minutes,0.0,45
academic_load_score,0.0,45
mood_score,0.004420183639182203,45
sleep_3d_avg,0.0,45
screen_3d_avg,0.0,45
academic_3d_avg,0.0,45
sleep_7d_avg,0.0,45
screen_7d_avg,0.0,45
sleep_14d_avg,0.0,45
sleep_7d_std,0.0,45
screen_7d_std,0.0,45
sleep_lag1,0.0,45
screen_lag1,0.0,45
mood_lag1,0.0,45
sleep_lag2,0.0,45
screen_lag2,0.0,45
sleep_change,0.0,45
screen_change,0.0,45
sleep_change_2d,0.0,45
screen_per_sleep,0.0,45
academic_per_sleep,0.3122279361821051,45
sleep_x_academic,0.0,45
screen_x_academic,0.03086877168077884,45
sleep_debt_7d,0.018725425008339413,45
sleep_efficiency,0.10249718965010786,45
weekend_streak,0.0,45
is_weekend,0.0,45
is_exam_period,0.49790352660891646,45
seasonal_stress,0.033356967230570064,45
sleep_hours,0.06624935400070797,46
screen_time_minutes,0.0,46
academic_load_score,0.0,46
mood_score,0.0,46
sleep_3d_avg,0.0,46
screen_3d_avg,0.0,46
academic_3d_avg,0.0,46
sleep_7d_avg,0.0,46
screen_7d_avg,0.0,46
sleep_14d_avg,0.12396848731660672,46
sleep_7d_std,0.0,46
screen_7d_std,0.03804454513055536,46
sleep_lag1,0.0,46
screen_lag1,0.0,46
mood_lag1,0.0,46
sleep_lag2,0.0,46
screen_lag2,0.0,46
sleep_change,0.0,46
screen_change,0.0,46
sleep_change_2d,0.0,46
screen_per_sleep,0.0,46
academic_per_sleep,0.5817755168070077,46
sleep_x_academic,0.023478123517433974,46
screen_x_academic,0.03705911396954639,46
sleep_debt_7d,0.0,46
sleep_efficiency,0.03118933409098095,46
weekend_streak,0.0,46
is_weekend,0.0,46
is_exam_period,0.09823552516716089,46
seasonal_stress,0.0,46
sleep_hours,0.0,47
screen_time_minutes,0.0,47
academic_load_score,0.0,47
mood_score,0.0,47
sleep_3d_avg,0.018528408381675857,47
screen_3d_avg,0.0,47
academic_3d_avg,0.0,47
sleep_7d_avg,0.0,47
screen_7d_avg,0.0,47
sleep_14d_avg,0.0,47
sleep_7d_std,0.0,47
screen_7d_std,0.0,47
sleep_lag1,0.0,47
screen_lag1,0.0,47
mood_lag1,0.0,47
sleep_lag2,0.0,47
screen_lag2,0.0,47
sleep_change,0.0,47
screen_change,0.1345397147695668,47
sleep_change_2d,0.0,47
screen_per_sleep,0.0,47
academic_per_sleep,0.8096169641589765,47
sleep_x_academic,0.0,47
screen_x_academic,0.037314912689780814,47
sleep_debt_7d,0.0,47
sleep_efficiency,0.0,47
weekend_streak,0.0,47
is_weekend,0.0,47
is_exam_period,0.0,47
seasonal_stress,0.0,47
sleep_hours,0.0,48
screen_time_minutes,0.0,48
academic_load_score,0.0,48
mood_score,0.0,48
sleep_3d_avg,0.0,48
screen_3d_avg,0.0,48
academic_3d_avg,0.0,48
sleep_7d_avg,0.0,48
screen_7d_avg,0.0,48
sleep_14d_avg,0.0,48
sleep_7d_std,0.0,48
screen_7d_std,0.0,48
sleep_lag1,0.0,48
screen_lag1,0.0,48
mood_lag1,0.0,48
sleep_lag2,0.0,48
screen_lag2,0.0,48
sleep_change,0.0,48
screen_change,0.0,48
sleep_change_2d,0.0,48
screen_per_sleep,0.0,48
academic_per_sleep,0.0,48
sleep_x_academic,0.0,48
screen_x_academic,0.2417155700937217,48
sleep_debt_7d,0.0,48
sleep_efficiency,0.7582844299062784,48
weekend_streak,0.0,48
is_weekend,0.0,48
is_exam_period,0.0,48
seasonal_stress,0.0,48
sleep_hours,0.0,49
screen_time_minutes,0.0,49
academic_load_score,0.0,49
mood_score,0.0,49
sleep_3d_avg,0.0,49
screen_3d_avg,0.0,49
academic_3d_avg,0.0,49
sleep_7d_avg,0.0,49
screen_7d_avg,0.02584722573349994,49
sleep_14d_avg,0.03362200983419396,49
sleep_7d_std,0.028318981350898737,49
screen_7d_std,2.734971148785645e-16,49
sleep_lag1,0.0,49
screen_lag1,0.0,49
mood_lag1,0.0,49
sleep_lag2,0.0,49
screen_lag2,0.0,49
sleep_change,0.0,49
screen_change,0.0,49
sleep_change_2d,0.0,49
screen_per_sleep,0.0,49
academic_per_sleep,0.8101618860673677,49
sleep_x_academic,0.0,49
screen_x_academic,0.10204989701403938,49
sleep_debt_7d,0.0,49
sleep_efficiency,0.0,49
weekend_streak,0.0,49
is_weekend,0.0,49
is_exam_period,0.0,49
seasonal_stress,0.0,49
sleep_hours,0.0,50
screen_time_minutes,0.0,50
academic_load_score,0.0,50
mood_score,0.0,50
sleep_3d_avg,0.0,50
screen_3d_avg,0.0,50
academic_3d_avg,0.02829692255332637,50
sleep_7d_avg,0.0,50
screen_7d_avg,0.0,50
sleep_14d_avg,0.0,50
sleep_7d_std,0.0,50
screen_7d_std,0.0,50
sleep_lag1,0.0,50
screen_lag1,0.0,50
mood_lag1,0.0,50
sleep_lag2,0.0,50
screen_lag2,0.0,50
sleep_change,0.0,50
screen_change,0.0,50
sleep_change_2d,0.0,50
screen_per_sleep,0.0,50
academic_per_sleep,0.0,50
sleep_x_academic,0.0,50
screen_x_academic,0.6154222263551085,50
sleep_debt_7d,0.0,50
sleep_efficiency,0.05970483475195522,50
weekend_streak,0.0,50
is_weekend,0.0,50
is_exam_period,0.29657601633960984,50
seasonal_stress,0.0,50
sleep_hours,0.08612865214711764,51
screen_time_minutes,0.0,51
academic_load_score,0.0,51
mood_score,0.0,51
sleep_3d_avg,0.0,51
screen_3d_avg,0.0,51
academic_3d_avg,0.16763160739246266,51
sleep_7d_avg,0.0,51
screen_7d_avg,0.0,51
sleep_14d_avg,0.0,51
sleep_7d_std,0.0,51
screen_7d_std,0.0,51
sleep_lag1,0.0,51
screen_lag1,0.0,51
mood_lag1,0.0,51
sleep_lag2,0.0,51
screen_lag2,0.0,51
sleep_change,0.0,51
screen_change,0.0,51
sleep_change_2d,0.0,51
screen_per_sleep,0.0,51
academic_per_sleep,0.7462397404604196,51
sleep_x_academic,0.0,51
screen_x_academic,0.0,51
sleep_debt_7d,0.0,51
sleep_efficiency,0.0,51
weekend_streak,0.0,51
is_weekend,0.0,51
is_exam_period,0.0,51
seasonal_stress,0.0,51
sleep_hours,0.0,52
screen_time_minutes,0.0,52
academic_load_score,0.0,52
mood_score,0.0,52
sleep_3d_avg,0.0,52
screen_3d_avg,0.0,52
academic_3d_avg,0.0,52
sleep_7d_avg,0.0,52
screen_7d_avg,0.0,52
sleep_14d_avg,0.0,52
sleep_7d_std,0.0,52
screen_7d_std,0.0,52
sleep_lag1,0.0,52
screen_lag1,0.0,52
mood_lag1,0.0,52
sleep_lag2,0.0,52
screen_lag2,0.0,52
sleep_change,0.0,52
screen_change,0.0,52
sleep_change_2d,0.0,52
screen_per_sleep,0.0,52
academic_per_sleep,0.3736410275750317,52
sleep_x_academic,0.0,52
screen_x_academic,0.6263589724249683,52
sleep_debt_7d,0.0,52
sleep_efficiency,0.0,52
weekend_streak,0.0,52
is_weekend,0.0,52
is_exam_period,0.0,52
seasonal_stress,0.0,52
sleep_hours,0.0,53
screen_time_minutes,1.0158257036150157e-16,53
academic_load_score,0.0,53
mood_score,0.0,53
sleep_3d_avg,0.0,53
screen_3d_avg,0.03148272724565979,53
academic_3d_avg,0.0,53
sleep_7d_avg,0.0,53
screen_7d_avg,0.0,53
sleep_14d_avg,0.0,53
sleep_7d_std,0.0,53
screen_7d_std,0.02724703080938267,53
sleep_lag1,0.0,53
screen_lag1,0.0,53
mood_lag1,0.0,53
sleep_lag2,0.0,53
screen_lag2,0.0,53
sleep_change,0.0,53
screen_change,0.0,53
sleep_change_2d,0.0,53
screen_per_sleep,0.0,53
academic_per_sleep,0.8735088054111616,53
sleep_x_academic,0.0,53
screen_x_academic,0.0,53
sleep_debt_7d,0.04790800734403278,53
sleep_efficiency,0.0,53
weekend_streak,0.0,53
is_weekend,0.019853429189762965,53
is_exam_period,0.0,53
seasonal_stress,0.0,53
sleep_hours,0.0,54
screen_time_minutes,2.845518060743102e-16,54
academic_load_score,0.0,54
mood_score,0.0,54
sleep_3d_avg,0.07407398599611847,54
screen_3d_avg,0.0,54
academic_3d_avg,0.0482301878950879,54
sleep_7d_avg,0.0,54
screen_7d_avg,0.0,54
sleep_14d_avg,0.0,54
sleep_7d_std,0.0,54
screen_7d_std,0.037689368616201875,54
sleep_lag1,0.0,54
screen_lag1,0.045531769886827,54
mood_lag1,0.0,54
sleep_lag2,0.01808042662233992,54
screen_lag2,0.0,54
sleep_change,0.0,54
screen_change,0.0,54
sleep_change_2d,0.0,54
screen_per_sleep,0.09612027388802519,54
academic_per_sleep,0.3885364003255618,54
sleep_x_academic,0.0,54
screen_x_academic,0.23751917744617032,54
sleep_debt_7d,0.0,54
sleep_efficiency,0.021834402493781387,54
weekend_streak,0.0,54
is_weekend,0.0,54
is_exam_period,0.03238400682988594,54
seasonal_stress,0.0,54
sleep_hours,0.0,55
screen_time_minutes,0.0,55
academic_load_score,0.0,55
mood_score,0.0,55
sleep_3d_avg,0.0,55
screen_3d_avg,0.0,55
academic_3d_avg,0.0,55
sleep_7d_avg,0.0,55
screen_7d_avg,0.0,55
sleep_14d_avg,0.0,55
sleep_7d_std,0.0,55
screen_7d_std,0.0,55
sleep_lag1,0.0,55
screen_lag1,0.0,55
mood_lag1,0.0,55
sleep_lag2,0.0,55
screen_lag2,0.0,55
sleep_change,0.0,55
screen_change,0.0,55
sleep_change_2d,0.0,55
screen_per_sleep,0.8124429408893483,55
academic_per_sleep,0.18755705911065168,55
sleep_x_academic,0.0,55
screen_x_academic,0.0,55
sleep_debt_7d,0.0,55
sleep_efficiency,0.0,55
weekend_streak,0.0,55
is_weekend,0.0,55
is_exam_period,0.0,55
seasonal_stress,0.0,55
sleep_hours,0.0,56
screen_time_minutes,0.18153356581250316,56
academic_load_score,0.0,56
mood_score,0.0,56
sleep_3d_avg,0.0,56
screen_3d_avg,0.0,56
academic_3d_avg,0.0,56
sleep_7d_avg,0.0,56
screen_7d_avg,0.0,56
sleep_14d_avg,0.0,56
sleep_7d_std,0.0,56
screen_7d_std,0.0,56
sleep_lag1,0.0,56
screen_lag1,0.04525711113582971,56
mood_lag1,0.0,56
sleep_lag2,0.0,56
screen_lag2,0.0,56
sleep_change,0.0,56
screen_change,0.0,56
sleep_change_2d,0.0,56
screen_per_sleep,0.04138662319134735,56
academic_per_sleep,0.6722237293653333,56
sleep_x_academic,0.0,56
screen_x_academic,0.05959897049498657,56
sleep_debt_7d,0.0,56
sleep_efficiency,0.0,56
weekend_streak,0.0,56
is_weekend,0.0,56
is_exam_period,0.0,56
seasonal_stress,0.0,56
sleep_hours,0.0,57
screen_time_minutes,0.0,57
academic_load_score,0.0,57
mood_score,0.0,57
sleep_3d_avg,0.0,57
screen_3d_avg,0.0,57
academic_3d_avg,0.0,57
sleep_7d_avg,0.0,57
screen_7d_avg,0.0,57
sleep_14d_avg,0.0,57
sleep_7d_std,0.0,57
screen_7d_std,0.0,57
sleep_lag1,0.0,57
screen_lag1,0.0,57
mood_lag1,0.0,57
sleep_lag2,0.06050301551874755,57
screen_lag2,0.03536673151963618,57
sleep_change,0.0,57
screen_change,0.0,57
sleep_change_2d,0.0,57
screen_per_sleep,0.594257224875297,57
academic_per_sleep,0.0,57
sleep_x_academic,0.0,57
screen_x_academic,0.30987302808631917,57
sleep_debt_7d,0.0,57
sleep_efficiency,0.0,57
weekend_streak,0.0,57
is_weekend,0.0,57
is_exam_period,0.0,57
seasonal_stress,0.0,57
sleep_hours,0.0,58
screen_time_minutes,0.0,58
academic_load_score,0.0,58
mood_score,0.0,58
sleep_3d_avg,0.0,58
screen_3d_avg,0.0,58
academic_3d_avg,0.07533339051165543,58
sleep_7d_avg,0.0,58
screen_7d_avg,0.0,58
sleep_14d_avg,0.0,58
sleep_7d_std,0.0,58
screen_7d_std,0.0,58
sleep_lag1,0.0,58
screen_lag1,0.0,58
mood_lag1,0.0,58
sleep_lag2,0.0,58
screen_lag2,0.0,58
sleep_change,0.0,58
screen_change,0.0,58
sleep_change_2d,0.0,58
screen_per_sleep,0.0,58
academic_per_sleep,0.0,58
sleep_x_academic,0.0,58
screen_x_academic,0.9246666094883446,58
sleep_debt_7d,0.0,58
sleep_efficiency,0.0,58
weekend_streak,0.0,58
is_weekend,0.0,58
is_exam_period,0.0,58
seasonal_stress,0.0,58
sleep_hours,0.0,59
screen_time_minutes,2.8982882360545976e-16,59
academic_load_score,0.0,59
mood_score,0.0,59
sleep_3d_avg,0.0,59
screen_3d_avg,0.05995000609665467,59
academic_3d_avg,0.0,59
sleep_7d_avg,0.0,59
screen_7d_avg,0.03331848788262937,59
sleep_14d_avg,0.0,59
sleep_7d_std,0.0,59
screen_7d_std,0.0,59
sleep_lag1,0.0,59
screen_lag1,0.0,59
mood_lag1,0.0,59
sleep_lag2,0.0,59
screen_lag2,0.0,59
sleep_change,0.0,59
screen_change,0.0,59
sleep_change_2d,0.0,59
screen_per_sleep,0.564396260377644,59
academic_per_sleep,0.05522923284703302,59
sleep_x_academic,0.0,59
screen_x_academic,0.20054355774270202,59
sleep_debt_7d,0.0,59
sleep_efficiency,0.08656245505333675,59
weekend_streak,0.0,59
is_weekend,0.0,59
is_exam_period,0.0,59
seasonal_stress,0.0,59
sleep_hours,0.0,60
screen_time_minutes,0.0,60
academic_load_score,0.0,60
mood_score,0.0,60
sleep_3d_avg,0.0,60
screen_3d_avg,0.0,60
academic_3d_avg,0.0,60
sleep_7d_avg,0.0,60
screen_7d_avg,0.0,60
sleep_14d_avg,0.0,60
sleep_7d_std,0.0,60
screen_7d_std,0.0,60
sleep_lag1,0.0,60
screen_lag1,0.0,60
mood_lag1,0.0,60
sleep_lag2,0.0,60
screen_lag2,0.0,60
sleep_change,0.0,60
screen_change,0.0,60
sleep_change_2d,0.0,60
screen_per_sleep,0.0,60
academic_per_sleep,0.1562021592029015,60
sleep_x_academic,0.0,60
screen_x_academic,0.7845084936871017,60
sleep_debt_7d,0.0,60
sleep_efficiency,0.0,60
weekend_streak,0.0,60
is_weekend,0.0,60
is_exam_period,0.05928934710999672,60
seasonal_stress,0.0,60
sleep_hours,0.0,61
screen_time_minutes,0.0,61
academic_load_score,0.0,61
mood_score,0.0,61
sleep_3d_avg,0.0,61
screen_3d_avg,0.04501869088850526,61
academic_3d_avg,0.11059743886909372,61
sleep_7d_avg,0.0,61
screen_7d_avg,0.0,61
sleep_14d_avg,0.0,61
sleep_7d_std,0.0,61
screen_7d_std,0.0,61
sleep_lag1,0.0,61
screen_lag1,0.009871308633932417,61
mood_lag1,0.0,61
sleep_lag2,0.0,61
screen_lag2,0.0,61
sleep_change,0.02063284865249893,61
screen_change,0.02069710717878212,61
sleep_change_2d,0.0,61
screen_per_sleep,0.07791874421323117,61
academic_per_sleep,0.5670692110647567,61
sleep_x_academic,0.0,61
screen_x_academic,0.07190573352173901,61
sleep_debt_7d,0.05191636444276482,61
sleep_efficiency,0.02437255253469593,61
weekend_streak,0.0,61
is_weekend,0.0,61
is_exam_period,0.0,61
seasonal_stress,0.0,61
sleep_hours,0.0,62
screen_time_minutes,0.0,62
academic_load_score,0.0,62
mood_score,0.0,62
sleep_3d_avg,0.0,62
screen_3d_avg,0.0,62
academic_3d_avg,0.0,62
sleep_7d_avg,0.0,62
screen_7d_avg,0.0,62
sleep_14d_avg,0.0,62
sleep_7d_std,0.0,62
screen_7d_std,0.0,62
sleep_lag1,0.0,62
screen_lag1,0.0,62
mood_lag1,0.0,62
sleep_lag2,0.0,62
screen_lag2,0.0,62
sleep_change,0.0,62
screen_change,0.0,62
sleep_change_2d,0.0,62
screen_per_sleep,0.0,62
academic_per_sleep,0.6862256674436299,62
sleep_x_academic,0.0,62
screen_x_academic,0.3137743325563701,62
sleep_debt_7d,0.0,62
sleep_efficiency,0.0,62
weekend_streak,0.0,62
is_weekend,0.0,62
is_exam_period,0.0,62
seasonal_stress,0.0,62
sleep_hours,0.0,63
screen_time_minutes,0.0,63
academic_load_score,0.0,63
mood_score,0.0,63
sleep_3d_avg,0.0,63
screen_3d_avg,0.0,63
academic_3d_avg,0.0,63
